Empresa;Linha;Origem;Destino;Serviço;Horario de Saída;Sentido;Dia Operante;Regiao
VIACAO PROGRESSO;CARUARU(PE) - NATAL(RN);CARUARU(PE);NATAL(RN);10203035;15:00:00;IDA;QUINTA-FEIRA;NORDESTE
VIACAO PROGRESSO;CRATO(CE) - MACEIÓ(AL) via Recife;MACEIÓ(AL);CRATO(CE);10301650;17:00:00;VOLTA;SABADO;NORDESTE
VIACAO PROGRESSO;CRATO(CE) - MACEIÓ(AL) via Recife;CRATO(CE);MACEIÓ(AL);10201655;17:00:00;IDA;SABADO;NORDESTE
VIACAO PROGRESSO;CRATO(CE) - MACEIÓ(AL) via Recife;CRATO(CE);MACEIÓ(AL);10301655;17:00:00;IDA;SABADO;NORDESTE
VIACAO PROGRESSO;CRATO(CE) - MACEIÓ(AL) via Recife;MACEIÓ(AL);CRATO(CE);10201650;17:00:00;VOLTA;SABADO;NORDESTE
VIACAO CRUZEIRO;CRATO(CE) - RECIFE(PE);RECIFE(PE);CRATO(CE);20300150;18:00:00;VOLTA;SEXTA-FEIRA;NORDESTE
VIACAO CRUZEIRO;CRATO(CE) - RECIFE(PE);RECIFE(PE);CRATO(CE);20200150;18:00:00;VOLTA;SEXTA-FEIRA;NORDESTE
VIACAO CRUZEIRO;CRATO(CE) - RECIFE(PE);CRATO(CE);RECIFE(PE);20300155;18:00:00;IDA;SEXTA-FEIRA;NORDESTE
VIACAO CRUZEIRO;CRATO(CE) - RECIFE(PE);CRATO(CE);RECIFE(PE);20200155;18:00:00;IDA;SEXTA-FEIRA;NORDESTE
VIACAO CRUZEIRO;CRATO(CE) - RECIFE(PE);CRATO(CE);RECIFE(PE);20300135;20:00:00;IDA;SEXTA-FEIRA;NORDESTE
VIACAO CRUZEIRO;CRATO(CE) - RECIFE(PE);RECIFE(PE);CRATO(CE);20300130;20:00:00;VOLTA;SEXTA-FEIRA;NORDESTE
VIACAO CRUZEIRO;CRATO(CE) - RECIFE(PE);CRATO(CE);RECIFE(PE);20400135;20:00:00;IDA;SEXTA-FEIRA;NORDESTE
VIACAO CRUZEIRO;CRATO(CE) - RECIFE(PE);RECIFE(PE);CRATO(CE);20400130;20:00:00;VOLTA;SEXTA-FEIRA;NORDESTE
VIACAO CRUZEIRO;CRATO(CE) - RECIFE(PE);CRATO(CE);RECIFE(PE);20300155;18:00:00;IDA;SABADO;NORDESTE
VIACAO CRUZEIRO;CRATO(CE) - RECIFE(PE);RECIFE(PE);CRATO(CE);20200150;18:00:00;VOLTA;SABADO;NORDESTE
VIACAO CRUZEIRO;CRATO(CE) - RECIFE(PE);RECIFE(PE);CRATO(CE);20300150;18:00:00;VOLTA;SABADO;NORDESTE
VIACAO CRUZEIRO;CRATO(CE) - RECIFE(PE);CRATO(CE);RECIFE(PE);20200155;18:00:00;IDA;SABADO;NORDESTE
VIACAO CRUZEIRO;CRATO(CE) - RECIFE(PE);CRATO(CE);RECIFE(PE);20400135;20:00:00;IDA;SABADO;NORDESTE
VIACAO CRUZEIRO;CRATO(CE) - RECIFE(PE);RECIFE(PE);CRATO(CE);20400130;20:00:00;VOLTA;SABADO;NORDESTE
VIACAO CRUZEIRO;CRATO(CE) - RECIFE(PE);RECIFE(PE);CRATO(CE);20300130;20:00:00;VOLTA;SABADO;NORDESTE
VIACAO CRUZEIRO;CRATO(CE) - RECIFE(PE);CRATO(CE);RECIFE(PE);20300135;20:00:00;IDA;SABADO;NORDESTE
VIACAO CRUZEIRO;CRATO(CE) - RECIFE(PE);CRATO(CE);RECIFE(PE);20200155;18:00:00;IDA;DOMINGO;NORDESTE
VIACAO CRUZEIRO;CRATO(CE) - RECIFE(PE);RECIFE(PE);CRATO(CE);20300150;18:00:00;VOLTA;DOMINGO;NORDESTE
VIACAO CRUZEIRO;CRATO(CE) - RECIFE(PE);CRATO(CE);RECIFE(PE);20300155;18:00:00;IDA;DOMINGO;NORDESTE
VIACAO CRUZEIRO;CRATO(CE) - RECIFE(PE);RECIFE(PE);CRATO(CE);20200150;18:00:00;VOLTA;DOMINGO;NORDESTE
VIACAO CRUZEIRO;CRATO(CE) - RECIFE(PE);RECIFE(PE);CRATO(CE);20400130;20:00:00;VOLTA;DOMINGO;NORDESTE
VIACAO CRUZEIRO;CRATO(CE) - RECIFE(PE);CRATO(CE);RECIFE(PE);20300135;20:00:00;IDA;DOMINGO;NORDESTE
VIACAO CRUZEIRO;CRATO(CE) - RECIFE(PE);CRATO(CE);RECIFE(PE);20400135;20:00:00;IDA;DOMINGO;NORDESTE
VIACAO CRUZEIRO;CRATO(CE) - RECIFE(PE);RECIFE(PE);CRATO(CE);20300130;20:00:00;VOLTA;DOMINGO;NORDESTE
VIACAO CRUZEIRO;CRATO(CE) - RECIFE(PE);CRATO(CE);RECIFE(PE);20300155;18:00:00;IDA;SEGUNDA-FEIRA;NORDESTE
VIACAO CRUZEIRO;CRATO(CE) - RECIFE(PE);CRATO(CE);RECIFE(PE);20200155;18:00:00;IDA;SEGUNDA-FEIRA;NORDESTE
VIACAO CRUZEIRO;CRATO(CE) - RECIFE(PE);RECIFE(PE);CRATO(CE);20200150;18:00:00;VOLTA;SEGUNDA-FEIRA;NORDESTE
VIACAO CRUZEIRO;CRATO(CE) - RECIFE(PE);RECIFE(PE);CRATO(CE);20300150;18:00:00;VOLTA;SEGUNDA-FEIRA;NORDESTE
VIACAO CRUZEIRO;CRATO(CE) - RECIFE(PE);CRATO(CE);RECIFE(PE);20400135;20:00:00;IDA;SEGUNDA-FEIRA;NORDESTE
VIACAO CRUZEIRO;CRATO(CE) - RECIFE(PE);RECIFE(PE);CRATO(CE);20300130;20:00:00;VOLTA;SEGUNDA-FEIRA;NORDESTE
VIACAO CRUZEIRO;CRATO(CE) - RECIFE(PE);CRATO(CE);RECIFE(PE);20300135;20:00:00;IDA;SEGUNDA-FEIRA;NORDESTE
VIACAO CRUZEIRO;CRATO(CE) - RECIFE(PE);RECIFE(PE);CRATO(CE);20400130;20:00:00;VOLTA;SEGUNDA-FEIRA;NORDESTE
VIACAO CRUZEIRO;CRATO(CE) - RECIFE(PE);CRATO(CE);RECIFE(PE);20200155;18:00:00;IDA;TERCA-FEIRA;NORDESTE
VIACAO CRUZEIRO;CRATO(CE) - RECIFE(PE);RECIFE(PE);CRATO(CE);20200150;18:00:00;VOLTA;TERCA-FEIRA;NORDESTE
VIACAO CRUZEIRO;CRATO(CE) - RECIFE(PE);CRATO(CE);RECIFE(PE);20300155;18:00:00;IDA;TERCA-FEIRA;NORDESTE
VIACAO CRUZEIRO;CRATO(CE) - RECIFE(PE);RECIFE(PE);CRATO(CE);20300150;18:00:00;VOLTA;TERCA-FEIRA;NORDESTE
VIACAO CRUZEIRO;CRATO(CE) - RECIFE(PE);RECIFE(PE);CRATO(CE);20400130;20:00:00;VOLTA;TERCA-FEIRA;NORDESTE
VIACAO CRUZEIRO;CRATO(CE) - RECIFE(PE);RECIFE(PE);CRATO(CE);20300130;20:00:00;VOLTA;TERCA-FEIRA;NORDESTE
VIACAO CRUZEIRO;CRATO(CE) - RECIFE(PE);CRATO(CE);RECIFE(PE);20400135;20:00:00;IDA;TERCA-FEIRA;NORDESTE
VIACAO CRUZEIRO;CRATO(CE) - RECIFE(PE);CRATO(CE);RECIFE(PE);20300135;20:00:00;IDA;TERCA-FEIRA;NORDESTE
VIACAO CRUZEIRO;CRATO(CE) - RECIFE(PE);RECIFE(PE);CRATO(CE);20200090;18:00:00;VOLTA;QUARTA-FEIRA;NORDESTE
VIACAO CRUZEIRO;CRATO(CE) - RECIFE(PE);CRATO(CE);RECIFE(PE);20200095;18:00:00;IDA;QUARTA-FEIRA;NORDESTE
VIACAO CRUZEIRO;CRATO(CE) - RECIFE(PE);RECIFE(PE);CRATO(CE);20300160;18:00:00;VOLTA;QUARTA-FEIRA;NORDESTE
VIACAO CRUZEIRO;CRATO(CE) - RECIFE(PE);CRATO(CE);RECIFE(PE);20300165;18:00:00;IDA;QUARTA-FEIRA;NORDESTE
VIACAO CRUZEIRO;CRATO(CE) - RECIFE(PE);RECIFE(PE);CRATO(CE);20300130;20:00:00;VOLTA;QUARTA-FEIRA;NORDESTE
VIACAO CRUZEIRO;CRATO(CE) - RECIFE(PE);RECIFE(PE);CRATO(CE);20400130;20:00:00;VOLTA;QUARTA-FEIRA;NORDESTE
VIACAO CRUZEIRO;CRATO(CE) - RECIFE(PE);CRATO(CE);RECIFE(PE);20400135;20:00:00;IDA;QUARTA-FEIRA;NORDESTE
VIACAO CRUZEIRO;CRATO(CE) - RECIFE(PE);CRATO(CE);RECIFE(PE);20300135;20:00:00;IDA;QUARTA-FEIRA;NORDESTE
VIACAO CRUZEIRO;CRATO(CE) - RECIFE(PE);CRATO(CE);RECIFE(PE);20300155;18:00:00;IDA;QUINTA-FEIRA;NORDESTE
VIACAO CRUZEIRO;CRATO(CE) - RECIFE(PE);RECIFE(PE);CRATO(CE);20200150;18:00:00;VOLTA;QUINTA-FEIRA;NORDESTE
VIACAO CRUZEIRO;CRATO(CE) - RECIFE(PE);RECIFE(PE);CRATO(CE);20300150;18:00:00;VOLTA;QUINTA-FEIRA;NORDESTE
VIACAO CRUZEIRO;CRATO(CE) - RECIFE(PE);CRATO(CE);RECIFE(PE);20200155;18:00:00;IDA;QUINTA-FEIRA;NORDESTE
VIACAO CRUZEIRO;CRATO(CE) - RECIFE(PE);RECIFE(PE);CRATO(CE);20400130;20:00:00;VOLTA;QUINTA-FEIRA;NORDESTE
VIACAO CRUZEIRO;CRATO(CE) - RECIFE(PE);RECIFE(PE);CRATO(CE);20300130;20:00:00;VOLTA;QUINTA-FEIRA;NORDESTE
VIACAO CRUZEIRO;CRATO(CE) - RECIFE(PE);CRATO(CE);RECIFE(PE);20400135;20:00:00;IDA;QUINTA-FEIRA;NORDESTE
VIACAO CRUZEIRO;CRATO(CE) - RECIFE(PE);CRATO(CE);RECIFE(PE);20300135;20:00:00;IDA;QUINTA-FEIRA;NORDESTE
VIACAO PROGRESSO;IGUATU(CE) - RECIFE(PE);IGUATU(CE);RECIFE(PE);10201115;17:15:00;IDA;SEXTA-FEIRA;NORDESTE
VIACAO PROGRESSO;IGUATU(CE) - RECIFE(PE);IGUATU(CE);RECIFE(PE);10301115;17:15:00;IDA;SEXTA-FEIRA;NORDESTE
VIACAO PROGRESSO;IGUATU(CE) - RECIFE(PE);RECIFE(PE);IGUATU(CE);10301100;20:15:00;VOLTA;SEXTA-FEIRA;NORDESTE
VIACAO PROGRESSO;IGUATU(CE) - RECIFE(PE);RECIFE(PE);IGUATU(CE);10201100;20:15:00;VOLTA;SEXTA-FEIRA;NORDESTE
VIACAO PROGRESSO;IGUATU(CE) - RECIFE(PE);IGUATU(CE);RECIFE(PE);10301115;17:15:00;IDA;SABADO;NORDESTE
VIACAO PROGRESSO;IGUATU(CE) - RECIFE(PE);IGUATU(CE);RECIFE(PE);10201115;17:15:00;IDA;SABADO;NORDESTE
VIACAO PROGRESSO;IGUATU(CE) - RECIFE(PE);RECIFE(PE);IGUATU(CE);10201100;20:15:00;VOLTA;SABADO;NORDESTE
VIACAO PROGRESSO;IGUATU(CE) - RECIFE(PE);RECIFE(PE);IGUATU(CE);10301100;20:15:00;VOLTA;SABADO;NORDESTE
VIACAO PROGRESSO;IGUATU(CE) - RECIFE(PE);IGUATU(CE);RECIFE(PE);10201115;17:15:00;IDA;DOMINGO;NORDESTE
VIACAO PROGRESSO;IGUATU(CE) - RECIFE(PE);IGUATU(CE);RECIFE(PE);10301115;17:15:00;IDA;DOMINGO;NORDESTE
VIACAO PROGRESSO;IGUATU(CE) - RECIFE(PE);RECIFE(PE);IGUATU(CE);10301100;20:15:00;VOLTA;DOMINGO;NORDESTE
VIACAO PROGRESSO;IGUATU(CE) - RECIFE(PE);RECIFE(PE);IGUATU(CE);10201100;20:15:00;VOLTA;DOMINGO;NORDESTE
VIACAO PROGRESSO;IGUATU(CE) - RECIFE(PE);IGUATU(CE);RECIFE(PE);10301115;17:15:00;IDA;SEGUNDA-FEIRA;NORDESTE
VIACAO PROGRESSO;IGUATU(CE) - RECIFE(PE);IGUATU(CE);RECIFE(PE);10201115;17:15:00;IDA;SEGUNDA-FEIRA;NORDESTE
VIACAO PROGRESSO;IGUATU(CE) - RECIFE(PE);RECIFE(PE);IGUATU(CE);10201100;20:15:00;VOLTA;SEGUNDA-FEIRA;NORDESTE
VIACAO PROGRESSO;IGUATU(CE) - RECIFE(PE);RECIFE(PE);IGUATU(CE);10301100;20:15:00;VOLTA;SEGUNDA-FEIRA;NORDESTE
VIACAO PROGRESSO;IGUATU(CE) - RECIFE(PE);IGUATU(CE);RECIFE(PE);10201115;17:15:00;IDA;TERCA-FEIRA;NORDESTE
VIACAO PROGRESSO;IGUATU(CE) - RECIFE(PE);IGUATU(CE);RECIFE(PE);10301115;17:15:00;IDA;TERCA-FEIRA;NORDESTE
VIACAO PROGRESSO;IGUATU(CE) - RECIFE(PE);RECIFE(PE);IGUATU(CE);10201100;20:15:00;VOLTA;TERCA-FEIRA;NORDESTE
VIACAO PROGRESSO;IGUATU(CE) - RECIFE(PE);RECIFE(PE);IGUATU(CE);10301100;20:15:00;VOLTA;TERCA-FEIRA;NORDESTE
VIACAO PROGRESSO;IGUATU(CE) - RECIFE(PE);RECIFE(PE);IGUATU(CE);10202180;06:00:00;VOLTA;QUARTA-FEIRA;NORDESTE
VIACAO PROGRESSO;IGUATU(CE) - RECIFE(PE);IGUATU(CE);RECIFE(PE);10301115;17:15:00;IDA;QUARTA-FEIRA;NORDESTE
VIACAO PROGRESSO;IGUATU(CE) - RECIFE(PE);IGUATU(CE);RECIFE(PE);10201115;17:15:00;IDA;QUARTA-FEIRA;NORDESTE
VIACAO PROGRESSO;IGUATU(CE) - RECIFE(PE);RECIFE(PE);IGUATU(CE);10301100;20:15:00;VOLTA;QUARTA-FEIRA;NORDESTE
VIACAO PROGRESSO;IGUATU(CE) - RECIFE(PE);RECIFE(PE);IGUATU(CE);10201100;20:15:00;VOLTA;QUARTA-FEIRA;NORDESTE
VIACAO PROGRESSO;IGUATU(CE) - RECIFE(PE);IGUATU(CE);RECIFE(PE);10202225;06:00:00;IDA;QUINTA-FEIRA;NORDESTE
VIACAO PROGRESSO;IGUATU(CE) - RECIFE(PE);IGUATU(CE);RECIFE(PE);10201115;17:15:00;IDA;QUINTA-FEIRA;NORDESTE
VIACAO PROGRESSO;IGUATU(CE) - RECIFE(PE);IGUATU(CE);RECIFE(PE);10301115;17:15:00;IDA;QUINTA-FEIRA;NORDESTE
VIACAO PROGRESSO;IGUATU(CE) - RECIFE(PE);RECIFE(PE);IGUATU(CE);10301100;20:15:00;VOLTA;QUINTA-FEIRA;NORDESTE
VIACAO PROGRESSO;IGUATU(CE) - RECIFE(PE);RECIFE(PE);IGUATU(CE);10201100;20:15:00;VOLTA;QUINTA-FEIRA;NORDESTE
VIACAO PROGRESSO;IGUATU(CE) - RECIFE(PE) - Via CRATO(CE);RECIFE(PE);IGUATU(CE);10202170;06:00:00;VOLTA;SABADO;NORDESTE
VIACAO PROGRESSO;IGUATU(CE) - RECIFE(PE) - Via CRATO(CE);IGUATU(CE);RECIFE(PE);10202215;06:00:00;IDA;DOMINGO;NORDESTE
VIACAO PROGRESSO;JOÃO PESSOA(PB) - NATAL(RN);NATAL(RN);JOÃO PESSOA(PB);10201720;06:00:00;VOLTA;SEXTA-FEIRA;LITORAL
VIACAO PROGRESSO;JOÃO PESSOA(PB) - NATAL(RN);JOÃO PESSOA(PB);NATAL(RN);10201275;07:00:00;IDA;SEXTA-FEIRA;LITORAL
VIACAO PROGRESSO;JOÃO PESSOA(PB) - NATAL(RN);NATAL(RN);JOÃO PESSOA(PB);10201260;08:00:00;VOLTA;SEXTA-FEIRA;LITORAL
VIACAO PROGRESSO;JOÃO PESSOA(PB) - NATAL(RN);JOÃO PESSOA(PB);NATAL(RN);10201285;09:00:00;IDA;SEXTA-FEIRA;LITORAL
VIACAO PROGRESSO;JOÃO PESSOA(PB) - NATAL(RN);NATAL(RN);JOÃO PESSOA(PB);10201270;10:00:00;VOLTA;SEXTA-FEIRA;LITORAL
VIACAO PROGRESSO;JOÃO PESSOA(PB) - NATAL(RN);JOÃO PESSOA(PB);NATAL(RN);10201295;11:00:00;IDA;SEXTA-FEIRA;LITORAL
VIACAO PROGRESSO;JOÃO PESSOA(PB) - NATAL(RN);NATAL(RN);JOÃO PESSOA(PB);10201280;12:00:00;VOLTA;SEXTA-FEIRA;LITORAL
VIACAO PROGRESSO;JOÃO PESSOA(PB) - NATAL(RN);JOÃO PESSOA(PB);NATAL(RN);10201305;13:00:00;IDA;SEXTA-FEIRA;LITORAL
VIACAO PROGRESSO;JOÃO PESSOA(PB) - NATAL(RN);NATAL(RN);JOÃO PESSOA(PB);10201290;14:00:00;VOLTA;SEXTA-FEIRA;LITORAL
VIACAO PROGRESSO;JOÃO PESSOA(PB) - NATAL(RN);JOÃO PESSOA(PB);NATAL(RN);10201315;15:00:00;IDA;SEXTA-FEIRA;LITORAL
VIACAO PROGRESSO;JOÃO PESSOA(PB) - NATAL(RN);NATAL(RN);JOÃO PESSOA(PB);10201720;06:00:00;VOLTA;SABADO;LITORAL
VIACAO PROGRESSO;JOÃO PESSOA(PB) - NATAL(RN);JOÃO PESSOA(PB);NATAL(RN);10201275;07:00:00;IDA;SABADO;LITORAL
VIACAO PROGRESSO;JOÃO PESSOA(PB) - NATAL(RN);NATAL(RN);JOÃO PESSOA(PB);10201260;08:00:00;VOLTA;SABADO;LITORAL
VIACAO PROGRESSO;JOÃO PESSOA(PB) - NATAL(RN);JOÃO PESSOA(PB);NATAL(RN);10201285;09:00:00;IDA;SABADO;LITORAL
VIACAO PROGRESSO;JOÃO PESSOA(PB) - NATAL(RN);NATAL(RN);JOÃO PESSOA(PB);10201270;10:00:00;VOLTA;SABADO;LITORAL
VIACAO PROGRESSO;JOÃO PESSOA(PB) - NATAL(RN);JOÃO PESSOA(PB);NATAL(RN);10201295;11:00:00;IDA;SABADO;LITORAL
VIACAO PROGRESSO;JOÃO PESSOA(PB) - NATAL(RN);NATAL(RN);JOÃO PESSOA(PB);10201280;12:00:00;VOLTA;SABADO;LITORAL
VIACAO PROGRESSO;JOÃO PESSOA(PB) - NATAL(RN);JOÃO PESSOA(PB);NATAL(RN);10201305;13:00:00;IDA;SABADO;LITORAL
VIACAO PROGRESSO;JOÃO PESSOA(PB) - NATAL(RN);NATAL(RN);JOÃO PESSOA(PB);10201290;14:00:00;VOLTA;SABADO;LITORAL
VIACAO PROGRESSO;JOÃO PESSOA(PB) - NATAL(RN);JOÃO PESSOA(PB);NATAL(RN);10201315;15:00:00;IDA;SABADO;LITORAL
VIACAO PROGRESSO;JOÃO PESSOA(PB) - NATAL(RN);NATAL(RN);JOÃO PESSOA(PB);10201720;06:00:00;VOLTA;DOMINGO;LITORAL
VIACAO PROGRESSO;JOÃO PESSOA(PB) - NATAL(RN);JOÃO PESSOA(PB);NATAL(RN);10201275;07:00:00;IDA;DOMINGO;LITORAL
VIACAO PROGRESSO;JOÃO PESSOA(PB) - NATAL(RN);NATAL(RN);JOÃO PESSOA(PB);10201260;08:00:00;VOLTA;DOMINGO;LITORAL
VIACAO PROGRESSO;JOÃO PESSOA(PB) - NATAL(RN);JOÃO PESSOA(PB);NATAL(RN);10201285;09:00:00;IDA;DOMINGO;LITORAL
VIACAO PROGRESSO;JOÃO PESSOA(PB) - NATAL(RN);NATAL(RN);JOÃO PESSOA(PB);10201270;10:00:00;VOLTA;DOMINGO;LITORAL
VIACAO PROGRESSO;JOÃO PESSOA(PB) - NATAL(RN);JOÃO PESSOA(PB);NATAL(RN);10201295;11:00:00;IDA;DOMINGO;LITORAL
VIACAO PROGRESSO;JOÃO PESSOA(PB) - NATAL(RN);NATAL(RN);JOÃO PESSOA(PB);10201280;12:00:00;VOLTA;DOMINGO;LITORAL
VIACAO PROGRESSO;JOÃO PESSOA(PB) - NATAL(RN);JOÃO PESSOA(PB);NATAL(RN);10201305;13:00:00;IDA;DOMINGO;LITORAL
VIACAO PROGRESSO;JOÃO PESSOA(PB) - NATAL(RN);NATAL(RN);JOÃO PESSOA(PB);10201290;14:00:00;VOLTA;DOMINGO;LITORAL
VIACAO PROGRESSO;JOÃO PESSOA(PB) - NATAL(RN);JOÃO PESSOA(PB);NATAL(RN);10201315;15:00:00;IDA;DOMINGO;LITORAL
VIACAO PROGRESSO;JOÃO PESSOA(PB) - NATAL(RN);NATAL(RN);JOÃO PESSOA(PB);10201720;06:00:00;VOLTA;SEGUNDA-FEIRA;LITORAL
VIACAO PROGRESSO;JOÃO PESSOA(PB) - NATAL(RN);JOÃO PESSOA(PB);NATAL(RN);10201275;07:00:00;IDA;SEGUNDA-FEIRA;LITORAL
VIACAO PROGRESSO;JOÃO PESSOA(PB) - NATAL(RN);NATAL(RN);JOÃO PESSOA(PB);10201260;08:00:00;VOLTA;SEGUNDA-FEIRA;LITORAL
VIACAO PROGRESSO;JOÃO PESSOA(PB) - NATAL(RN);JOÃO PESSOA(PB);NATAL(RN);10201285;09:00:00;IDA;SEGUNDA-FEIRA;LITORAL
VIACAO PROGRESSO;JOÃO PESSOA(PB) - NATAL(RN);NATAL(RN);JOÃO PESSOA(PB);10201270;10:00:00;VOLTA;SEGUNDA-FEIRA;LITORAL
VIACAO PROGRESSO;JOÃO PESSOA(PB) - NATAL(RN);JOÃO PESSOA(PB);NATAL(RN);10201295;11:00:00;IDA;SEGUNDA-FEIRA;LITORAL
VIACAO PROGRESSO;JOÃO PESSOA(PB) - NATAL(RN);NATAL(RN);JOÃO PESSOA(PB);10201280;12:00:00;VOLTA;SEGUNDA-FEIRA;LITORAL
VIACAO PROGRESSO;JOÃO PESSOA(PB) - NATAL(RN);JOÃO PESSOA(PB);NATAL(RN);10201305;13:00:00;IDA;SEGUNDA-FEIRA;LITORAL
VIACAO PROGRESSO;JOÃO PESSOA(PB) - NATAL(RN);NATAL(RN);JOÃO PESSOA(PB);10201290;14:00:00;VOLTA;SEGUNDA-FEIRA;LITORAL
VIACAO PROGRESSO;JOÃO PESSOA(PB) - NATAL(RN);JOÃO PESSOA(PB);NATAL(RN);10201315;15:00:00;IDA;SEGUNDA-FEIRA;LITORAL
VIACAO PROGRESSO;JOÃO PESSOA(PB) - NATAL(RN);NATAL(RN);JOÃO PESSOA(PB);10201720;06:00:00;VOLTA;TERCA-FEIRA;LITORAL
VIACAO PROGRESSO;JOÃO PESSOA(PB) - NATAL(RN);JOÃO PESSOA(PB);NATAL(RN);10201275;07:00:00;IDA;TERCA-FEIRA;LITORAL
VIACAO PROGRESSO;JOÃO PESSOA(PB) - NATAL(RN);NATAL(RN);JOÃO PESSOA(PB);10201260;08:00:00;VOLTA;TERCA-FEIRA;LITORAL
VIACAO PROGRESSO;JOÃO PESSOA(PB) - NATAL(RN);JOÃO PESSOA(PB);NATAL(RN);10201285;09:00:00;IDA;TERCA-FEIRA;LITORAL
VIACAO PROGRESSO;JOÃO PESSOA(PB) - NATAL(RN);NATAL(RN);JOÃO PESSOA(PB);10201270;10:00:00;VOLTA;TERCA-FEIRA;LITORAL
VIACAO PROGRESSO;JOÃO PESSOA(PB) - NATAL(RN);JOÃO PESSOA(PB);NATAL(RN);10201295;11:00:00;IDA;TERCA-FEIRA;LITORAL
VIACAO PROGRESSO;JOÃO PESSOA(PB) - NATAL(RN);NATAL(RN);JOÃO PESSOA(PB);10201280;12:00:00;VOLTA;TERCA-FEIRA;LITORAL
VIACAO PROGRESSO;JOÃO PESSOA(PB) - NATAL(RN);JOÃO PESSOA(PB);NATAL(RN);10201305;13:00:00;IDA;TERCA-FEIRA;LITORAL
VIACAO PROGRESSO;JOÃO PESSOA(PB) - NATAL(RN);NATAL(RN);JOÃO PESSOA(PB);10201290;14:00:00;VOLTA;TERCA-FEIRA;LITORAL
VIACAO PROGRESSO;JOÃO PESSOA(PB) - NATAL(RN);JOÃO PESSOA(PB);NATAL(RN);10201315;15:00:00;IDA;TERCA-FEIRA;LITORAL
VIACAO PROGRESSO;JOÃO PESSOA(PB) - NATAL(RN);NATAL(RN);JOÃO PESSOA(PB);10201720;06:00:00;VOLTA;QUARTA-FEIRA;LITORAL
VIACAO PROGRESSO;JOÃO PESSOA(PB) - NATAL(RN);JOÃO PESSOA(PB);NATAL(RN);10201275;07:00:00;IDA;QUARTA-FEIRA;LITORAL
VIACAO PROGRESSO;JOÃO PESSOA(PB) - NATAL(RN);NATAL(RN);JOÃO PESSOA(PB);10201260;08:00:00;VOLTA;QUARTA-FEIRA;LITORAL
VIACAO PROGRESSO;JOÃO PESSOA(PB) - NATAL(RN);JOÃO PESSOA(PB);NATAL(RN);10201285;09:00:00;IDA;QUARTA-FEIRA;LITORAL
VIACAO PROGRESSO;JOÃO PESSOA(PB) - NATAL(RN);NATAL(RN);JOÃO PESSOA(PB);10201270;10:00:00;VOLTA;QUARTA-FEIRA;LITORAL
VIACAO PROGRESSO;JOÃO PESSOA(PB) - NATAL(RN);JOÃO PESSOA(PB);NATAL(RN);10201295;11:00:00;IDA;QUARTA-FEIRA;LITORAL
VIACAO PROGRESSO;JOÃO PESSOA(PB) - NATAL(RN);NATAL(RN);JOÃO PESSOA(PB);10201280;12:00:00;VOLTA;QUARTA-FEIRA;LITORAL
VIACAO PROGRESSO;JOÃO PESSOA(PB) - NATAL(RN);JOÃO PESSOA(PB);NATAL(RN);10201305;13:00:00;IDA;QUARTA-FEIRA;LITORAL
VIACAO PROGRESSO;JOÃO PESSOA(PB) - NATAL(RN);NATAL(RN);JOÃO PESSOA(PB);10201290;14:00:00;VOLTA;QUARTA-FEIRA;LITORAL
VIACAO PROGRESSO;JOÃO PESSOA(PB) - NATAL(RN);JOÃO PESSOA(PB);NATAL(RN);10201315;15:00:00;IDA;QUARTA-FEIRA;LITORAL
VIACAO PROGRESSO;JOÃO PESSOA(PB) - NATAL(RN);NATAL(RN);JOÃO PESSOA(PB);10201720;06:00:00;VOLTA;QUINTA-FEIRA;LITORAL
VIACAO PROGRESSO;JOÃO PESSOA(PB) - NATAL(RN);JOÃO PESSOA(PB);NATAL(RN);10201275;07:00:00;IDA;QUINTA-FEIRA;LITORAL
VIACAO PROGRESSO;JOÃO PESSOA(PB) - NATAL(RN);NATAL(RN);JOÃO PESSOA(PB);10201260;08:00:00;VOLTA;QUINTA-FEIRA;LITORAL
VIACAO PROGRESSO;JOÃO PESSOA(PB) - NATAL(RN);JOÃO PESSOA(PB);NATAL(RN);10201285;09:00:00;IDA;QUINTA-FEIRA;LITORAL
VIACAO PROGRESSO;JOÃO PESSOA(PB) - NATAL(RN);NATAL(RN);JOÃO PESSOA(PB);10201270;10:00:00;VOLTA;QUINTA-FEIRA;LITORAL
VIACAO PROGRESSO;JOÃO PESSOA(PB) - NATAL(RN);JOÃO PESSOA(PB);NATAL(RN);10201295;11:00:00;IDA;QUINTA-FEIRA;LITORAL
VIACAO PROGRESSO;JOÃO PESSOA(PB) - NATAL(RN);NATAL(RN);JOÃO PESSOA(PB);10201280;12:00:00;VOLTA;QUINTA-FEIRA;LITORAL
VIACAO PROGRESSO;JOÃO PESSOA(PB) - NATAL(RN);JOÃO PESSOA(PB);NATAL(RN);10201305;13:00:00;IDA;QUINTA-FEIRA;LITORAL
VIACAO PROGRESSO;JOÃO PESSOA(PB) - NATAL(RN);NATAL(RN);JOÃO PESSOA(PB);10201290;14:00:00;VOLTA;QUINTA-FEIRA;LITORAL
VIACAO PROGRESSO;JOÃO PESSOA(PB) - NATAL(RN);JOÃO PESSOA(PB);NATAL(RN);10201315;15:00:00;IDA;QUINTA-FEIRA;LITORAL
